, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders
, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers, Warriors, Warriors, Panthers, Panthers
, Dolphins, Dolphins, Dolphins, Dolphins, Knights, Knights, Knights, Knights, Dolphins, Dolphins, Dolphins, Dolphins, Knights, Knights, Knights, Knights, Dolphins, Dolphins, Dolphins, Dolphins, Knights, Knights, Knights, Knights, Dolphins, Dolphins, Dolphins, Dolphins, Knights, Knights, Knights, Knights, Dolphins, Dolphins, Dolphins, Dolphins, Knights, Knights, Knights, Knights, Dolphins, Dolphins, Dolphins, Dolphins, Knights, Knights, Knights, Knights, Dolphins, Dolphins, Dolphins, Dolphins, Knights, Knights, Knights, Knights, Dolphins, Dolphins, Dolphins, Dolphins, Knights, Knights, Knights, Knights, Dolphins, Dolphins, Dolphins, Dolphins, Knights, Knights, Knights, Knights, Dolphins, Dolphins, Dolphins, Dolphins, Knights, Knights, Knights, Knights, Dolphins, Dolphins, Dolphins, Dolphins, Knights, Knights, Knights, Knights, Dolphins, Dolphins, Dolphins, Dolphins, Knights, Knights, Knights, Knights, Dolphins, Dolphins, Dolphins, Dolphins, Knights, Knights, Knights, Knights, Dolphins, Dolphins, Dolphins, Dolphins, Knights, Knights, Knights, Knights, Dolphins, Dolphins, Dolphins, Dolphins, Knights, Knights, Knights, Knights, Dolphins, Dolphins, Dolphins, Dolphins, Knights, Knights, Knights, Knights
, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Storm, Storm, Storm, Storm, Storm, Storm, Storm, Storm, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Storm, Storm, Storm, Storm, Storm, Storm, Storm, Storm, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Storm, Storm, Storm, Storm, Storm, Storm, Storm, Storm, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Storm, Storm, Storm, Storm, Storm, Storm, Storm, Storm, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Storm, Storm, Storm, Storm, Storm, Storm, Storm, Storm, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Storm, Storm, Storm, Storm, Storm, Storm, Storm, Storm, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Storm, Storm, Storm, Storm, Storm, Storm, Storm, Storm, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Storm, Storm, Storm, Storm, Storm, Storm, Storm, Storm
, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks
, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys
, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans
Storm, 94.79792746113989, 95.04463569786711, 93.26359832635983, 94.45565586829528, 94.47852760736197, 94.81688392302917, 94.23558897243107, 94.7429906542056, 99.03909371364993, 98.98534241498729, 98.6385639370714, 98.71820956256359, 98.69835880022637, 99.05251560778552, 98.7683284457478, 98.53534598714691, 95.15483775374129, 95.41501976284586, 94.07875826386892, 94.1350531107739, 96.05373635600336, 95.2757635684465, 94.13680781758957, 94.54545454545455, 99.01340217122247, 99.11503625642275, 98.74453378473692, 98.87280898876405, 99.15645711990359, 99.09881085692956, 98.60994102780118, 98.8183624385653, 95.50653594771242, 94.61172741679873, 91.9298245614035, 94.51458424031345, 95.53072625698324, 95.12485136741974, 93.54838709677419, 94.3127962085308, 98.82474226804123, 98.99476439790575, 98.7452948557089, 98.7920168067227, 98.99874843554443, 98.8923076923077, 97.87735849056604, 98.99882214369848, 94.53517587939699, 95.42981501632208, 95.20958083832335, 94.18886198547214, 96.113074204947, 95.19852262234534, 92.74193548387096, 95.8955223880597, 99.23110401856957, 99.1367593578959, 99.17355371900827, 98.97527288928491, 98.9591673338671, 99.28042328042328, 98.72611464968153, 98.68141216503615, 95.46299739680178, 95.62292844609087, 93.15274642588413, 94.47083412502376, 96.46017699115043, 94.86471562672557, 93.80530973451327, 94.49339207048459, 99.04495900531579, 99.08714647045298, 98.73440607485084, 98.85417146012608, 98.92299407646742, 98.98897058823529, 98.72423945044162, 98.67689865043663, 95.57569296375267, 95.91640313488244, 95.61354802887286, 94.6712802768166, 95.54531490015361, 95.8102766798419, 95.23809523809523, 95.66960705693664, 99.18110836031232, 99.22852650199829, 98.89032258064516, 98.95020800832033, 99.26713081714914, 99.28997443907981, 99.02840059790734, 98.64374403056352, 94.4794952681388, 95.14984227129337, 95.52715654952077, 93.98324447829398, 93.93939393939394, 96.06879606879608, 98.21428571428571, 94.8936170212766, 98.71382636655949, 99.10866679309692, 99.02402402402403, 98.94914618127228, 99.5475113122172, 99.2260917634052, 98.20627802690582, 99.66814159292035, 95.8011049723757, 96.1038961038961, 93.69918699186992, 95.42764927380311, 96.93251533742331, 95.6882255389718, 93.10344827586206, 96.40522875816994, 99.24321503131523, 99.33128259997325, 99.0770901194354, 98.85736800630418, 98.93778452200304, 99.10783553141971, 99.4535519125683, 98.99068322981367
Raiders, 99.41968911917098, 99.93050729673384, 98.82845188284519, 99.94689325544344, 98.8957055214724, 99.90689013035382, 98.49624060150376, 100.0, 99.20598796338442, 99.95527328025763, 99.0116982654296, 99.93387589013226, 99.09451046972269, 99.91920675725304, 99.00293255131965, 99.89538185622477, 99.140613424211, 99.95859213250517, 99.10893935038804, 99.96206373292867, 98.65659109991604, 99.86816084377061, 99.0228013029316, 99.87012987012987, 99.30336999186676, 99.95575181282113, 99.02666102412188, 99.9208988764045, 99.25687889134365, 99.92534527808884, 98.39932603201348, 99.89543030429782, 99.26470588235294, 99.93208059769074, 98.7719298245614, 99.91292990857642, 100.0, 100.0, 99.19354838709677, 99.76303317535546, 99.38144329896907, 99.96335078534031, 98.7871183605186, 99.93697478991596, 98.74843554443054, 99.96923076923076, 98.82075471698113, 99.88221436984688, 99.18341708542714, 99.96891030623348, 98.92215568862277, 99.96973365617433, 97.87985865724382, 99.90766389658357, 99.19354838709677, 99.81343283582089, 99.30364137530829, 99.96693972008963, 99.2621015348288, 99.94802108858691, 99.11929543634908, 99.93650793650794, 99.68152866242038, 99.91492981709911, 99.5165489029379, 99.96100604406317, 98.94657637321295, 99.96199885996579, 99.33628318584071, 99.88956377691883, 100.0, 99.8898678414097, 99.53148932336246, 99.96320993331801, 99.2406436449105, 99.93557590538862, 99.6230479267636, 99.97373949579831, 99.11678115799803, 99.92061391902621, 99.38699360341151, 99.97250103121132, 98.66740699611327, 99.95847750865052, 99.38556067588326, 99.96047430830039, 98.63945578231292, 99.83961507618284, 99.41598425696692, 99.98853436414859, 99.30322580645161, 99.9414976599064, 99.30377427629168, 99.92426394016852, 99.2526158445441, 99.92359121298949, 99.36908517350159, 100.0, 99.68051118210862, 99.92383853769992, 98.98989898989899, 100.0, 98.21428571428571, 100.0, 99.67845659163987, 99.98103546368291, 99.32432432432432, 100.0, 99.5475113122172, 100.0, 99.55156950672645, 99.88938053097345, 99.55801104972376, 100.0, 98.78048780487805, 99.89241527703066, 100.0, 99.83416252072969, 100.0, 100.0, 99.53027139874739, 99.96656412999866, 99.4028230184582, 99.96059889676911, 99.69650986342944, 99.88363072148952, 98.63387978142076, 100.0
Dolphins, 89.4922279792746, 89.78991821243385, 88.70292887029288, 88.4014869888476, 67.97546012269939, 70.98075729360646, 71.42857142857143, 66.99766355140187, 91.08885854447985, 91.33068380764955, 90.5102864058088, 89.97456765005086, 74.05206564799094, 73.43371281674624, 71.78885630498534, 70.15393812584068, 90.13187138835383, 90.17127799736495, 88.04254096004598, 88.63429438543248, 68.17800167926113, 70.33618984838496, 69.38110749185668, 69.43722943722945, 91.67580183174793, 92.02268396861088, 90.20313161235717, 90.33168539325843, 73.85017071701144, 73.70554044686185, 71.52485256950295, 71.83938094740144, 88.72549019607843, 89.72153045053204, 88.94736842105263, 89.94340444057465, 74.30167597765363, 68.13317479191439, 66.93548387096774, 65.63981042654028, 91.62886597938144, 91.31413612565446, 89.83688833124216, 90.34663865546219, 73.71714643304131, 74.24615384615385, 70.75471698113208, 71.67255594817432, 88.94472361809045, 90.08238768848128, 90.53892215568862, 88.4685230024213, 68.19787985865725, 69.80609418282549, 69.35483870967742, 66.23134328358209, 91.5711591469607, 91.80472394666275, 90.82054309327037, 90.60666815177842, 74.5396317053643, 75.06878306878308, 71.97452229299363, 70.09783071033603, 88.39717367050949, 89.85182296744004, 87.65989465763731, 87.42162264867946, 74.11504424778761, 69.29872998343457, 67.69911504424779, 67.07048458149781, 90.22434453554375, 90.7151069211313, 89.33285120231423, 89.51727946251899, 72.32094776521271, 72.85976890756302, 69.08734052993131, 69.17173855517332, 89.09914712153518, 89.40602227416473, 88.50638534147696, 88.12456747404845, 64.66973886328725, 69.56521739130434, 70.06802721088435, 65.19647153167602, 91.26515584333143, 91.2992203367621, 89.96129032258065, 89.92134685387416, 73.39684866251373, 72.88649058032756, 72.42152466367713, 70.85004775549189, 92.11356466876973, 88.7223974763407, 90.41533546325878, 87.66184310738765, 74.74747474747475, 71.25307125307125, 67.85714285714286, 64.25531914893618, 91.78277956413005, 90.64100132751754, 90.84084084084084, 89.58528804653781, 71.49321266968326, 73.41072415699281, 71.74887892376681, 73.67256637168141, 87.95580110497238, 89.58215697346132, 87.60162601626016, 88.16568047337277, 65.6441717791411, 69.65174129353234, 68.96551724137932, 66.66666666666666, 91.02296450939458, 91.26655075565067, 89.68512486427795, 90.09718938796954, 73.14112291350531, 73.70054305663305, 71.03825136612022, 70.4968944099379
