, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins, Sharks, Dolphins
, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm, Knights, Knights, Storm, Storm
, Dragons, Dragons, Dragons, Dragons, Roosters, Roosters, Roosters, Roosters, Dragons, Dragons, Dragons, Dragons, Roosters, Roosters, Roosters, Roosters, Dragons, Dragons, Dragons, Dragons, Roosters, Roosters, Roosters, Roosters, Dragons, Dragons, Dragons, Dragons, Roosters, Roosters, Roosters, Roosters, Dragons, Dragons, Dragons, Dragons, Roosters, Roosters, Roosters, Roosters, Dragons, Dragons, Dragons, Dragons, Roosters, Roosters, Roosters, Roosters, Dragons, Dragons, Dragons, Dragons, Roosters, Roosters, Roosters, Roosters, Dragons, Dragons, Dragons, Dragons, Roosters, Roosters, Roosters, Roosters, Dragons, Dragons, Dragons, Dragons, Roosters, Roosters, Roosters, Roosters, Dragons, Dragons, Dragons, Dragons, Roosters, Roosters, Roosters, Roosters, Dragons, Dragons, Dragons, Dragons, Roosters, Roosters, Roosters, Roosters, Dragons, Dragons, Dragons, Dragons, Roosters, Roosters, Roosters, Roosters, Dragons, Dragons, Dragons, Dragons, Roosters, Roosters, Roosters, Roosters, Dragons, Dragons, Dragons, Dragons, Roosters, Roosters, Roosters, Roosters, Dragons, Dragons, Dragons, Dragons, Roosters, Roosters, Roosters, Roosters, Dragons, Dragons, Dragons, Dragons, Roosters, Roosters, Roosters, Roosters
, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs
, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers
, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Eels, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers, Panthers
, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Titans, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos, Broncos
Storm, 21.57001414427157, 20.161290322580644, 43.603960396039604, 46.838034576888084, 16.34931057124097, 17.63056431826148, 39.21758810216618, 41.553930530164536, 16.81372549019608, 16.03717026378897, 37.41573033707865, 39.98144712430427, 14.516129032258066, 14.911440880804214, 37.51173708920188, 35.47204399633364, 22.422680412371136, 25.035360678925034, 46.35761589403973, 49.503493931592494, 20.238095238095237, 21.29793510324484, 43.213897937024974, 43.54577806535102, 18.72759856630824, 19.666503187837176, 38.50760018424689, 42.317987152034256, 13.58198451794511, 15.608136156081361, 37.41231488698363, 36.49684400360685, 20.260374288039056, 21.016269222197458, 43.53476283300844, 44.74226804123712, 18.364518364518364, 17.354115187226764, 39.7725188038892, 39.87906118684022, 16.05798717591302, 17.01238141180254, 38.99102809236653, 39.82869379014989, 14.458116422148603, 14.141550053821314, 35.54905948144382, 35.13927373486948, 23.541383989145185, 21.896072986909957, 47.25598526703499, 47.76936026936027, 18.410286382232613, 20.199667221297837, 41.508258024306635, 43.25832583258326, 18.973862536302033, 17.871649065800163, 40.99924679889531, 42.05607476635514, 17.048054919908466, 14.45285615966965, 35.725091852172035, 37.05509507557289, 18.159628996826946, 19.499080232064525, 41.580432737535276, 43.18520260208481, 15.257864326984807, 16.33341363526861, 37.17336968870711, 38.04121022430881, 14.810887239307174, 15.697790165239898, 37.97131731408491, 37.41932070680351, 11.68482316072228, 13.109471720512166, 32.84203780839475, 33.57120274603677, 21.17903930131004, 21.88365650969529, 43.7728102189781, 45.30783835096284, 17.409365558912388, 17.411865864144456, 40.31189083820663, 40.4954954954955, 16.630602782071097, 16.425619834710744, 39.77838445479364, 40.18019657808518, 14.86280487804878, 14.343317972350231, 35.85602846585466, 35.09826589595376, 18.368764763095736, 18.575752748128085, 41.97558941702676, 42.501286228777225, 15.902612826603328, 15.825366049341447, 36.974628395694516, 37.476979742173114, 14.850615114235502, 15.64852187193193, 36.64086201485511, 37.87513239967047, 12.616516762060506, 12.960101790420794, 32.796434402718326, 33.77862125058537, 22.397094430992738, 21.8795693207497, 44.08755342572206, 45.409630558218424, 18.648867313915858, 18.03184125519151, 39.480158305701146, 40.60113022418183, 16.93390052356021, 17.119093318709442, 38.98199322517383, 39.82336818597097, 13.935108153078202, 14.50490351154698, 35.25312093130122, 35.06658749681907
Dolphins, 0.0, 1.25, 0.0, 0.29572338489535943, 0.0, 0.8412197686645636, 0.0, 0.3656307129798903, 0.0, 0.44964028776978415, 0.02808988764044944, 0.24737167594310452, 0.0, 0.3350885591191958, 0.0, 0.09165902841429881, 0.0, 1.2022630834512023, 0.0, 0.3677822728944465, 0.10822510822510822, 1.2979351032448379, 0.05428881650380022, 0.2264639275315432, 0.0, 0.8827856792545364, 0.0, 0.34796573875802994, 0.0, 0.5811540058115401, 0.0, 0.2254283137962128, 0.08136696501220504, 0.9137508357477157, 0.0, 0.3395997574287447, 0.03465003465003465, 0.6082493822467212, 0.0, 0.3074715588808035, 0.0, 0.3537546229297315, 0.0, 0.18843683083511778, 0.0, 0.34983853606027987, 0.0, 0.12396091585241359, 0.0, 1.5470051566838556, 0.0, 0.4419191919191919, 0.0, 0.9317803660565723, 0.0, 0.45004500450045004, 0.0, 0.5415651232060655, 0.025106703489831784, 0.24824766355140185, 0.07627765064836003, 0.6194081211286993, 0.0, 0.280351048269137, 0.0244081034903588, 0.9339182114051224, 0.026878107781212204, 0.25864095932283093, 0.04279905842071474, 0.9033967718622018, 0.0, 0.3651538862806468, 0.017674089784376106, 0.4977105315548477, 0.009497578117580016, 0.16400380912072798, 0.0, 0.2543881963876876, 0.008010253123998718, 0.12646221941195068, 0.043668122270742356, 1.7879627297909844, 0.0, 0.4339571467317603, 0.0377643504531722, 0.9673258813413586, 0.03898635477582846, 0.5405405405405406, 0.0, 0.7747933884297521, 0.0, 0.23662176920276665, 0.025406504065040653, 0.4464285714285714, 0.0, 0.2003853564547206, 0.027789356676392943, 0.8045244543571769, 0.015161852778409523, 0.3515691991082147, 0.0, 0.7421274319716521, 0.0064069707842132236, 0.24082731265051707, 0.019527436047646944, 0.507254281662485, 0.0, 0.16182181946569377, 0.0, 0.3362719258384077, 0.008825735845726136, 0.12816404998397948, 0.024213075060532687, 1.3292569453675396, 0.025903380391141047, 0.33920802300715286, 0.08090614886731393, 0.7383479464697739, 0.010696331158412665, 0.3663913556480159, 0.0, 0.8134539804405448, 0.0, 0.243630088315907, 0.027731558513588467, 0.5378044922492882, 0.00765872711955273, 0.18661464076681653
Raiders, 60.67892503536068, 59.112903225806456, 45.62376237623763, 43.152866242038215, 65.39724228496388, 63.61724500525763, 49.369544131910764, 48.519195612431446, 50.049019607843135, 46.642685851318944, 41.09550561797753, 36.54916512059369, 53.9232781168265, 50.88559119195788, 41.31455399061033, 41.089433023438524, 65.59278350515464, 60.82036775106082, 47.549668874172184, 43.47186465612358, 65.04329004329004, 64.54277286135694, 49.7828447339848, 49.175024263992235, 51.52329749103942, 48.258950465914666, 42.05435283279595, 37.12526766595289, 55.946516537649536, 52.96803652968036, 43.33593141075604, 42.019837691614065, 62.65256305939788, 59.861823044350345, 46.43708035520901, 44.97271073377805, 63.409563409563404, 63.619083824368, 50.54118510365071, 49.103207953264324, 50.32060217451909, 48.67342016401351, 40.28533607883512, 37.738758029978584, 52.4609559867487, 51.157158234660926, 42.65378749364515, 41.47586408050168, 63.70420624151968, 63.74454581515272, 46.07734806629834, 45.43350168350168, 68.55639976621859, 65.09151414309484, 51.729510751012775, 48.91089108910891, 51.83930300096805, 50.69049553208773, 40.44689932211901, 38.62441588785047, 55.034324942791756, 54.27850424409269, 45.03998271017938, 42.05265724037055, 60.92262631193556, 59.28965614829489, 46.9157371321059, 44.46273218904303, 64.73357586133105, 63.73163093230547, 51.238354919336516, 49.43270735524257, 50.141392718275014, 47.710531554847705, 39.149017000664834, 38.20759707967411, 52.72347410834204, 50.93699652336131, 43.64786927266901, 42.28806286978908, 63.842794759825324, 62.15059179048099, 48.60857664233576, 45.95877407106048, 68.12688821752266, 66.87446259673258, 51.96881091617934, 50.822072072072075, 51.90108191653787, 49.81060606060606, 39.34478882286815, 38.11430651619949, 53.86178861788618, 53.91705069124424, 43.34200082113042, 42.99807321772639, 62.10921217173823, 61.04030587860443, 46.54688802971723, 45.37386383124679, 64.82185273159145, 63.76947248779835, 50.967452588416194, 50.00708315625443, 50.65416910759617, 48.94731100687248, 40.433099696620985, 38.36942450276568, 53.45053147996729, 51.64500590747978, 43.603547945809986, 42.22512508318339, 62.76029055690072, 62.727635251894185, 48.374562880455905, 46.611606813656806, 67.37459546925567, 66.92431933548684, 52.24088137768745, 50.797987952555424, 51.42342931937173, 51.23846083538982, 40.56872882866821, 38.76256217642879, 55.78202995008319, 53.709269218601705, 44.29807765949299, 43.29459665790144
